1032.71,513.81,151.39999999999986,129.94000000000005
1030.34,500.59,151.3900000000001,129.93
1027.96,487.37,151.38999999999987,129.92999999999995
1025.59,474.14,151.3900000000001,129.94000000000005
1023.21,460.92,151.38999999999987,129.93
1020.84,447.7,151.39,129.93
1020.78,440.57,151.3900000000001,129.93
1020.73,433.44,151.38999999999987,129.93
1020.67,426.31,151.39999999999998,129.94
1020.62,419.18,151.39,129.94
1020.57,412.06,151.39,129.93
1020.51,404.93,151.3900000000001,129.93
1020.46,397.8,151.38999999999987,129.93
1020.41,390.67,151.39,129.94
1020.35,383.54,151.39,129.94
1020.3,376.41,151.3900000000001,129.94
1020.25,369.29,151.3900000000001,129.93
1020.19,362.16,151.38999999999987,129.92999999999995
1020.14,355.03,151.39,129.93
1020.08,347.9,151.39999999999998,129.94
1020.03,340.77,151.3900000000001,129.94
1019.98,333.65,151.38999999999987,129.93
1019.92,326.52,151.39,129.93
1019.87,319.39,151.39,129.93
1019.82,312.26,151.39,129.93
1019.76,305.13,151.3900000000001,129.94
1019.71,298.0,151.38999999999987,129.94
1019.66,290.88,151.39,129.93
1019.6,283.75,151.39,129.93
1020.71,283.59,151.38999999999987,129.93
1021.81,283.43,151.3900000000001,129.93
1022.91,283.27,151.39999999999998,129.93
1024.02,283.11,151.3900000000001,129.93
1025.12,282.95,151.3900000000001,129.93
1026.23,282.79,151.38999999999987,129.93
1027.33,282.63,151.3900000000001,129.93
1028.44,282.47,151.38999999999987,129.92999999999995
1029.54,282.31,151.3900000000001,129.93
1030.65,282.15,151.38999999999987,129.93
1031.75,281.99,151.3900000000001,129.93
1032.85,281.83,151.3900000000001,129.93
1033.96,281.67,151.38999999999987,129.93
1035.06,281.51,151.3900000000001,129.93
1037.53,292.93,151.3900000000001,129.93
1040.0,304.35,151.3900000000001,129.92999999999995
1042.19,313.5,151.38999999999987,129.93
1044.37,322.65,151.4000000000001,129.93
1046.56,331.8,151.3900000000001,129.93
1048.75,340.95,151.3900000000001,129.94
1050.94,350.1,151.38999999999987,129.94
1053.13,359.25,151.38999999999987,129.94
1055.32,368.4,151.3900000000001,129.94
1057.51,377.56,151.3900000000001,129.93
1059.7,386.71,151.38999999999987,129.93
1061.89,395.86,151.38999999999987,129.92999999999995
1064.08,405.01,151.3900000000001,129.93000000000006
1065.08,381.33,151.3900000000001,129.93
1066.09,357.65,151.3900000000001,129.94
1070.62,348.36,151.3900000000001,129.93
1075.15,339.06,151.38999999999987,129.93
1079.68,329.76,151.38999999999987,129.93
1084.21,320.46,151.38999999999987,129.94
1088.74,311.17,151.3900000000001,129.93
1093.27,301.87,151.3900000000001,129.93
1097.8,292.57,151.3900000000001,129.93
1102.33,283.27,151.3900000000001,129.94
1106.86,288.38,151.3900000000001,129.93
1111.39,293.48,151.38999999999987,129.94
1115.92,298.59,151.38999999999987,129.93
1120.45,303.69,151.38999999999987,129.94
1124.98,308.8,151.38999999999987,129.93
1129.51,313.91,151.3900000000001,129.92999999999995
1134.04,319.01,151.3900000000001,129.94
1138.57,324.12,151.3900000000001,129.93
1143.1,329.22,151.3900000000001,129.94
1147.63,334.33,151.38999999999987,129.93
1152.16,339.44,151.38999999999987,129.93
1156.69,344.54,151.38999999999987,129.93
1159.39,346.03,151.38999999999987,129.94000000000005
1162.09,347.52,151.3900000000001,129.94
1164.79,349.01,151.3900000000001,129.94
1167.49,350.5,151.3900000000001,129.94
1170.19,351.99,151.38999999999987,129.94
1172.89,353.48,151.38999999999987,129.94
1175.59,354.97,151.3900000000001,129.94
1178.29,356.46,151.3900000000001,129.94
1177.89,355.51,151.39999999999986,129.93
1177.5,354.56,151.3900000000001,129.93
1177.1,353.6,151.3900000000001,129.94
1176.7,352.65,151.38999999999987,129.93
1176.3,351.69,151.3900000000001,129.94
1175.9,350.74,151.38999999999987,129.93
1175.5,349.79,151.3900000000001,129.93
1175.1,348.83,151.4000000000001,129.94
1174.71,347.88,151.38999999999987,129.93
1174.31,346.93,151.3900000000001,129.93
1173.91,345.97,151.38999999999987,129.94
1173.51,345.02,151.3900000000001,129.93
1173.11,344.07,151.3900000000001,129.93
1172.71,343.11,151.38999999999987,129.94
1172.31,342.16,151.4000000000001,129.92999999999995
1171.92,341.21,151.38999999999987,129.93
1171.52,340.25,151.3900000000001,129.94
1171.12,339.3,151.3900000000001,129.93
1170.72,338.34,151.38999999999987,129.94
1170.32,337.39,151.3900000000001,129.93
1163.49,336.79,151.3900000000001,129.94
1156.65,336.2,151.38999999999987,129.93
1149.81,335.6,151.4000000000001,129.94
1142.98,335.01,151.38999999999987,129.93
1139.43,331.42,151.38999999999987,129.93
1135.88,327.83,151.39999999999986,129.93
1132.34,324.23,151.3900000000001,129.94
1128.79,320.64,151.3900000000001,129.94
1125.24,317.05,151.3900000000001,129.94
1121.7,313.46,151.38999999999987,129.94
1118.15,309.87,151.38999999999987,129.94
1114.6,306.28,151.3900000000001,129.94000000000005
1111.06,302.69,151.3900000000001,129.94
1107.51,299.1,151.3900000000001,129.94
1103.96,295.51,151.38999999999987,129.94
1100.42,291.92,151.38999999999987,129.93
1096.87,288.33,151.3900000000001,129.93
1093.32,284.74,151.3900000000001,129.93
1089.78,281.15,151.3900000000001,129.93
1086.23,277.56,151.38999999999987,129.93
1082.68,273.97,151.38999999999987,129.92999999999995
1079.13,270.38,151.39999999999986,129.93
1075.59,266.79,151.3900000000001,129.93
1072.04,263.2,151.3900000000001,129.93
1068.49,259.61,151.3900000000001,129.93
1062.97,258.66,151.38999999999987,129.92999999999995
1057.44,257.71,151.38999999999987,129.93
1051.91,256.76,151.38999999999987,129.94
1046.38,255.81,151.38999999999987,129.94
1040.85,254.87,151.3900000000001,129.93
1035.32,253.92,151.3900000000001,129.93000000000004
1029.79,252.97,151.3900000000001,129.92999999999998
1024.27,252.02,151.3900000000001,129.93999999999997
1018.74,251.07,151.3900000000001,129.94
1013.21,250.13,151.38999999999987,129.93
1007.68,249.18,151.39,129.93
1007.68,246.79,151.39,129.94000000000003
1007.68,244.41,151.39,129.92999999999998
1007.68,242.03,151.39,129.92999999999998
1007.68,239.64,151.39,129.93
1007.68,237.26,151.39,129.93
1007.68,234.87,151.39,129.94
1007.68,232.49,151.39,129.93
1007.68,230.1,151.39,129.94000000000003
1007.68,227.72,151.39,129.92999999999998
1007.68,225.34,151.39,129.92999999999998
1007.68,222.95,151.39,129.94
1007.68,220.57,151.39,129.93
1007.68,218.18,151.39,129.94
1007.68,215.8,151.39,129.93
1007.68,213.42,151.39,129.93000000000004
1007.68,211.03,151.39,129.92999999999998
1007.68,208.65,151.39,129.92999999999998
1007.68,206.26,151.39,129.94
1007.68,203.88,151.39,129.93
1007.68,201.49,151.39,129.94
1007.68,199.11,151.39,129.93
1007.68,196.73,151.39,129.93000000000004
1007.68,194.34,151.39,129.93999999999997
1010.38,192.63,151.39,129.94
1013.07,190.93,151.39,129.93
1013.52,191.27,151.3900000000001,129.92999999999998
1013.98,191.61,151.38999999999987,129.93
1014.43,191.95,151.39,129.94
1014.88,192.29,151.39,129.94000000000003
1015.33,192.63,151.39,129.94
1015.79,192.98,151.3900000000001,129.93000000000004
1016.24,193.32,151.3900000000001,129.93
1016.69,193.66,151.38999999999987,129.92999999999998
1017.14,194.0,151.39,129.93
1017.6,194.34,151.39,129.93999999999997
1017.39,199.27,151.39,129.93999999999997
1017.19,204.2,151.38999999999987,129.94
1016.99,209.13,151.3900000000001,129.94
1016.78,214.07,151.3900000000001,129.93
1016.58,219.0,151.39,129.93
1016.38,223.93,151.39,129.93
1016.17,228.86,151.39,129.93
1015.97,233.79,151.38999999999987,129.93000000000004
1015.77,238.72,151.3900000000001,129.92999999999998
1015.56,243.65,151.4000000000001,129.92999999999998
1015.36,248.58,151.39,129.92999999999998
1015.16,253.51,151.39,129.94
1017.11,254.88,151.39,129.94
1019.06,256.26,151.3900000000001,129.93
1021.01,257.63,151.3900000000001,129.93
1022.96,259.0,151.38999999999987,129.94
1024.91,260.37,151.38999999999987,129.94
1026.86,261.75,151.3900000000001,129.93
1028.81,263.12,151.3900000000001,129.93
1030.76,264.49,151.3900000000001,129.94
1032.71,265.87,151.38999999999987,129.93
1034.27,262.04,151.3900000000001,129.94
1035.83,261.4,151.3900000000001,129.93
1037.39,260.76,151.38999999999987,129.93
1038.95,260.12,151.38999999999987,129.93
1036.88,256.99,151.38999999999987,129.93
1034.81,253.86,151.3900000000001,129.93
1032.74,250.73,151.3900000000001,129.93000000000004
1030.67,247.6,151.38999999999987,129.92999999999998
1028.6,244.47,151.3900000000001,129.92999999999998
1026.53,241.34,151.3900000000001,129.92999999999998
1024.46,238.21,151.39999999999986,129.93999999999997
1022.39,235.08,151.39999999999998,129.93999999999997
1020.32,231.95,151.39999999999998,129.94
1018.25,228.82,151.4000000000001,129.94
1016.19,225.7,151.38999999999987,129.93
1014.12,222.57,151.39,129.93
1012.05,219.44,151.3900000000001,129.93
1009.98,216.31,151.38999999999987,129.93
1007.91,213.18,151.39,129.93
1005.84,210.05,151.39,129.93
1003.77,206.92,151.3900000000001,129.94000000000003
1001.7,203.79,151.38999999999987,129.94000000000003
999.63,200.66,151.39,129.94000000000003
997.56,197.53,151.3900000000001,129.94000000000003
995.49,194.41,151.3900000000001,129.92999999999998
993.42,191.28,151.39,129.92999999999998
991.35,188.15,151.39,129.92999999999998
989.28,185.02,151.3900000000001,129.92999999999998
987.21,181.89,151.38999999999987,129.93
985.14,178.76,151.39,129.93
983.07,175.63,151.39,129.93
981.0,172.5,151.3900000000001,129.94
977.65,174.48,151.39,129.94000000000003
