712	37	208	149
723	53	182	137
719	63	176	133
710	74	189	129
705	82	193	134
708	87	187	136
705	96	179	141
700	105	182	139
700	119	181	131
693	124	188	137
708	138	174	128
696	150	177	126
688	155	190	133
684	168	187	133
689	175	180	135
685	188	186	128
686	191	178	139
685	201	186	135
688	215	182	123
683	217	189	135
697	225	178	130
695	231	178	132
699	234	180	137
703	249	172	136
702	258	181	123
700	266	181	119
705	270	180	121
707	273	181	128
717	275	180	125
717	285	175	124
727	286	172	120
731	288	177	121
727	297	185	122
742	295	168	122
745	288	173	140
757	299	170	124
761	302	169	123
757	302	186	126
765	306	181	124
763	311	183	119
771	310	173	124
776	310	176	124
781	311	170	128
785	315	175	124
787	318	180	117
787	321	175	117
792	317	176	123
800	319	170	125
802	323	171	118
809	321	164	123
805	319	172	125
809	323	166	121
807	319	170	126
817	322	161	123
813	322	167	120
810	323	175	120
809	326	176	118
811	321	177	123
815	327	165	114
812	325	169	120
804	325	177	123
816	330	168	122
813	331	172	115
810	330	170	115
814	329	166	121
804	331	173	123
803	333	173	120
802	336	168	117
799	335	164	125
791	337	168	124
780	347	166	126
779	345	164	120
772	348	167	124
771	349	162	123
771	353	156	122
750	353	176	129
748	359	163	123
744	361	167	121
735	369	165	118
728	364	165	126
719	370	171	119
710	367	165	117
697	370	169	117
694	368	160	121
686	367	160	125
671	364	163	126
669	367	155	120
663	363	159	123
639	369	171	118
634	366	161	119
623	367	159	124
616	362	160	126
608	358	159	129
601	365	158	121
599	364	156	113
593	360	154	128
583	365	156	115
578	360	152	116
565	364	159	121
559	366	156	113
551	363	159	117
544	365	154	125
539	363	158	118
530	360	164	123
532	361	157	122
529	367	149	114
525	363	146	121
516	367	150	118
511	362	150	117
501	360	160	124
501	363	159	116
501	355	152	128
487	353	161	125
489	354	160	126
486	358	156	116
486	355	149	119
483	351	155	122
480	348	151	123
473	347	160	121
468	349	163	123
472	346	154	121
471	343	149	121
467	346	152	117
466	342	154	117
464	334	154	125
453	337	165	122
457	340	158	116
458	334	149	121
452	333	152	118
447	330	156	115
444	324	152	120
441	320	156	123
433	326	157	113
434	317	158	118
430	315	160	115
437	312	152	123
438	309	150	120
429	311	156	115
432	301	156	118
434	296	152	114
432	291	153	116
428	289	158	114
427	289	155	110
428	283	156	118
427	285	155	112
430	281	147	115
426	280	150	115
425	286	155	107
429	277	148	120
427	276	147	122
429	283	146	112
420	279	157	121
428	282	146	122
427	287	148	105
424	294	147	107
423	293	151	116
421	289	151	116
417	297	150	116
413	303	158	112
414	305	157	113
426	308	145	110
425	303	148	111
419	313	151	112
421	313	157	113
428	311	150	120
422	318	159	112
423	319	158	115
423	324	154	112
432	320	150	116
430	322	151	114
423	324	160	114
428	328	151	110
430	330	152	109
430	325	155	117
434	330	149	116
434	332	147	110
432	337	149	110
435	330	153	111
434	334	146	113
434	333	150	111
443	332	145	111
442	331	144	106
439	329	147	107
443	329	147	111
444	325	146	110
443	325	148	113
441	327	149	110
447	325	142	115
446	326	146	109
445	324	149	112
445	322	144	111
449	323	145	110
444	317	153	109
450	321	144	108
450	313	146	112
448	320	146	102
451	313	147	108
449	313	153	104
453	314	149	104
453	306	150	109
455	309	139	109
456	306	142	112
450	302	155	112
457	305	143	105
460	303	140	110
463	300	146	109
458	304	146	107
461	298	146	108
467	300	142	105
462	295	150	111
461	300	147	106
466	294	143	104
464	298	140	108
464	295	138	109
466	289	142	109
464	284	139	106
466	286	139	115
472	282	133	108
471	285	133	103
467	280	136	109
463	279	139	111
458	277	147	108
460	277	143	103
459	277	139	107
460	267	147	112
458	271	144	106
463	267	142	104
460	273	141	102
459	269	140	102
458	271	135	105
458	269	131	106
453	271	138	106
449	274	141	106
447	273	144	102
445	273	143	106
444	272	142	111
445	274	138	111
441	283	142	109
441	285	143	103
442	287	136	100
440	288	141	105
442	291	137	97
442	287	132	105
446	289	127	103
440	292	132	102
440	289	133	104
439	295	132	109
437	293	141	104
437	291	134	105
440	293	137	110
438	287	138	111
438	293	133	108
437	292	137	104
435	296	137	99
432	295	139	98
431	288	141	104
432	288	142	103
431	290	138	101
