0	174	130	113
-1	171	132	107
0	178	133	108
0	186	133	101
3	178	127	106
-3	172	138	112
5	172	135	113
6	187	137	108
6	166	137	118
5	158	136	121
0	165	145	120
5	178	142	120
-2	180	154	119
-1	174	158	112
5	173	149	119
0	183	162	108
2	176	153	110
2	183	156	108
1	185	164	111
0	180	161	118
9	177	154	108
0	177	159	108
5	174	159	120
1	170	166	113
1	182	168	114
2	170	166	112
7	184	168	115
2	177	163	109
10	192	170	105
9	186	169	106
10	184	175	109
10	186	175	107
14	186	177	110
12	167	175	117
19	193	180	107
19	193	175	110
18	187	180	114
26	155	168	134
21	183	177	115
20	175	178	112
21	179	183	111
33	170	169	121
31	182	176	109
33	175	176	115
32	180	182	112
36	173	179	113
40	168	179	130
33	165	187	131
42	159	182	131
46	165	177	129
40	172	191	129
49	172	181	120
60	161	175	133
59	166	178	132
56	171	183	118
59	191	188	118
62	175	188	124
61	166	188	124
63	181	184	118
70	181	192	121
64	174	199	130
63	185	204	111
70	172	197	127
67	177	205	115
73	179	208	127
75	173	207	123
73	172	212	120
78	164	206	128
79	181	208	120
101	168	188	127
85	166	204	135
93	174	204	128
94	172	206	121
92	185	206	120
91	187	215	116
96	178	209	119
106	168	204	135
100	173	216	126
108	174	209	139
106	169	222	135
105	176	222	131
109	172	221	139
109	172	230	131
112	186	228	121
116	187	233	124
113	187	232	123
116	178	241	135
117	174	237	142
129	175	234	140
128	177	244	143
124	177	244	145
133	167	235	150
134	167	241	137
138	169	246	143
139	168	257	151
138	158	257	147
133	171	267	148
141	162	263	148
151	165	265	159
150	173	270	137
148	158	275	151
154	158	273	163
158	159	275	157
157	165	277	151
164	155	280	156
171	161	274	156
172	166	280	151
189	150	261	158
190	160	260	153
182	161	274	148
190	160	276	157
192	156	280	154
195	164	287	153
199	162	279	174
198	145	290	179
203	167	296	170
208	158	282	182
214	152	289	159
217	146	298	169
218	154	304	164
225	140	309	175
210	137	313	174
229	145	309	171
239	147	303	171
243	130	304	181
239	151	314	171
241	162	318	172
249	152	325	180
249	170	324	168
256	145	331	174
258	155	334	168
267	136	330	189
266	139	344	186
264	150	360	182
272	157	342	177
278	147	351	179
296	147	335	179
295	138	335	193
295	138	337	195
304	140	325	189
303	138	340	187
312	148	314	187
313	145	323	186
319	146	310	189
323	139	315	200
322	126	321	210
