147	269	92	60
152	269	86	58
155	271	82	55
152	273	84	54
157	271	80	61
156	273	79	57
155	272	82	57
151	270	87	56
154	272	83	58
154	271	84	58
154	268	85	61
154	266	86	60
154	271	85	54
155	270	81	57
153	272	83	57
151	270	87	59
152	268	87	60
152	269	94	59
152	269	84	60
151	265	87	61
156	271	82	57
152	270	83	57
153	270	84	57
154	266	83	61
155	270	82	55
153	272	83	59
153	270	84	57
153	266	83	59
151	270	88	55
152	270	85	56
153	265	83	59
148	274	91	56
154	270	85	58
147	271	92	57
152	272	84	56
156	272	80	56
153	270	84	60
153	271	84	58
150	267	99	60
160	272	95	58
145	275	95	56
151	273	94	56
154	275	86	52
155	277	86	50
156	274	82	51
148	275	87	49
152	274	83	54
153	272	82	56
149	273	85	56
152	271	82	56
149	270	85	56
147	271	87	54
150	270	86	57
152	273	82	54
151	273	83	54
155	273	76	53
151	272	82	53
149	275	82	52
154	271	80	56
153	270	79	56
156	271	76	58
152	273	82	56
149	271	83	54
149	273	84	56
150	275	83	54
147	275	89	55
149	272	85	57
151	275	83	57
149	273	83	56
149	273	83	56
147	271	84	57
149	271	85	55
149	273	84	56
149	272	82	54
148	274	83	54
146	275	88	54
150	270	82	56
147	272	82	55
150	271	79	56
149	273	83	56
147	272	84	56
145	274	89	55
150	272	82	54
151	273	82	54
148	269	82	55
149	275	86	54
151	273	82	56
152	272	80	56
151	273	83	53
150	273	84	57
150	270	82	56
147	272	85	53
152	271	80	53
150	274	82	54
153	271	82	58
150	271	84	56
149	272	86	54
148	273	88	55
151	271	84	55
148	273	89	54
151	270	86	57
149	269	87	55
152	269	81	55
152	271	82	55
153	273	82	54
153	272	81	52
151	270	85	56
151	270	84	55
151	271	81	56
148	272	87	55
147	273	90	54
149	272	86	55
148	275	87	53
150	271	82	55
151	271	85	55
150	272	86	54
147	273	90	52
151	272	85	58
151	268	85	57
150	270	85	55
148	272	88	55
148	273	86	55
150	268	85	62
151	269	84	57
150	266	84	59
151	270	88	60
148	268	87	57
151	272	84	57
152	268	83	58
154	266	81	58
153	272	85	56
149	271	87	58
148	273	89	54
151	267	84	62
156	267	79	60
155	271	79	55
154	268	83	58
150	272	85	54
150	271	87	59
152	268	85	61
150	271	88	55
152	268	81	59
153	273	84	55
147	272	90	55
150	270	88	58
152	270	84	57
145	271	93	57
147	273	90	56
151	267	85	62
150	269	86	59
149	269	93	57
148	274	91	55
150	269	84	58
149	271	88	53
151	271	86	60
152	269	86	58
148	268	88	55
154	272	82	59
151	273	85	58
152	272	85	58
151	267	87	60
147	269	90	54
149	270	87	57
150	270	87	55
151	271	84	55
154	271	82	58
151	271	85	56
149	270	86	57
151	270	85	56
152	272	84	57
153	269	84	57
154	269	79	56
156	267	78	58
153	273	82	54
153	272	83	60
154	269	83	57
150	272	86	54
150	272	85	57
150	270	87	58
148	271	89	56
150	267	87	57
152	267	82	58
153	265	81	59
150	273	88	55
151	267	87	59
149	266	92	59
147	274	92	54
148	269	95	57
147	271	90	55
148	267	88	60
149	266	87	58
