0	239	319	374
11	232	311	352
7	252	323	341
3	236	326	353
8	248	327	336
-1	239	334	355
20	244	320	344
16	258	315	342
21	275	321	335
8	235	336	357
6	249	354	361
2	231	346	389
18	198	320	418
14	191	338	431
31	215	322	394
22	223	341	373
28	224	329	382
30	228	340	371
14	215	363	395
29	230	346	370
13	232	369	365
11	237	376	360
27	232	354	364
18	230	371	371
31	235	355	370
24	234	361	378
20	231	370	361
15	242	391	379
8	230	389	378
10	223	397	361
-7	225	425	385
15	215	394	393
15	241	394	372
3	224	425	373
20	204	400	384
33	230	393	380
13	235	409	361
27	267	405	348
3	238	430	388
19	238	432	389
10	234	423	387
39	216	406	394
66	250	371	347
25	238	421	373
16	226	456	373
13	231	438	405
22	208	449	415
27	204	442	439
46	209	432	396
22	216	470	375
27	226	445	369
10	224	487	370
37	214	454	376
16	227	481	373
10	247	491	394
8	217	478	411
20	212	497	404
40	219	465	417
35	215	477	401
42	222	473	416
40	209	483	389
28	204	514	417
57	228	460	409
63	224	475	381
60	208	453	407
73	231	466	395
66	217	485	388
73	222	461	418
72	204	478	407
95	217	451	400
109	213	424	410
110	220	461	385
91	213	465	421
119	206	440	409
83	219	500	387
69	207	515	417
94	191	510	443
121	182	459	433
96	172	491	452
139	219	443	399
134	216	471	409
154	192	433	443
109	195	499	432
127	198	469	427
147	197	461	423
136	214	483	413
125	219	507	424
84	212	550	412
53	211	594	402
77	221	563	414
47	214	595	407
69	219	582	419
140	200	501	424
155	197	525	430
165	196	483	449
191	212	458	455
198	210	494	394
181	202	494	424
172	206	532	430
178	189	510	428
171	199	508	440
159	219	545	403
209	198	487	435
208	219	501	415
188	199	526	445
215	195	497	438
223	192	488	457
239	195	483	433
221	191	495	443
195	209	538	443
236	219	480	396
242	214	493	444
213	210	549	400
212	201	550	453
246	185	477	437
263	193	502	433
247	203	513	444
302	205	446	428
261	187	506	431
276	208	494	417
270	221	520	399
296	214	492	388
307	224	475	403
309	210	474	445
315	224	481	433
293	222	497	417
297	202	525	416
297	220	530	429
280	220	543	436
300	216	541	408
271	202	568	409
259	221	586	414
272	192	551	425
305	228	540	421
285	220	585	408
257	187	608	447
306	213	559	411
299	190	557	435
287	200	573	455
323	216	557	422
296	196	583	464
266	193	611	436
313	205	574	424
271	213	610	448
232	205	670	430
228	166	672	473
163	211	764	415
159	174	754	449
174	187	744	431
198	215	727	415
192	206	729	415
168	186	748	446
204	188	756	421
174	183	766	431
184	197	753	431
201	195	758	445
204	190	738	456
206	194	727	439
188	201	751	423
197	155	797	476
190	183	792	445
213	195	756	439
194	190	774	422
200	196	809	412
224	188	771	428
241	175	754	443
234	203	756	431
217	174	802	459
243	180	782	439
235	205	800	440
250	182	787	463
240	198	787	436
272	179	761	444
266	190	811	431
236	178	823	445
250	183	822	432
260	182	794	447
273	165	776	445
259	212	837	413
235	161	872	475
272	184	804	429
262	170	820	456
294	171	792	448
292	169	805	468
297	173	803	461
255	170	893	437
285	173	842	460
289	183	980	451
269	160	948	463
290	181	956	450
289	147	953	468
286	170	957	457
327	174	931	447
308	160	935	450
303	165	958	450
309	165	945	456
289	171	957	446
315	185	930	444
284	155	975	466
346	161	936	447
309	166	961	450
329	173	947	465
332	153	936	476
305	146	991	477
327	159	976	476
334	151	956	480
329	159	960	463
339	165	941	458
348	154	952	466
366	166	917	466
372	131	928	504
381	134	905	477
364	147	946	490
376	161	907	466
392	160	885	461
391	141	898	484
384	152	920	462
371	130	925	504
421	156	881	468
381	149	897	481
427	140	887	484
406	133	907	503
437	152	878	487
446	146	873	460
441	131	875	499
407	142	906	488
432	149	866	485
449	139	846	493
460	126	840	490
450	102	846	541
426	135	879	469
439	119	893	518
420	138	877	473
388	129	949	520
472	146	828	477
519	146	799	506
552	131	753	503
568	141	735	503
583	131	718	528
572	128	733	521
597	130	706	516
623	136	688	524
643	105	662	543
618	120	672	513
619	121	678	528
619	123	682	528
619	148	675	508
621	119	670	512
618	152	666	504
601	138	696	511
661	130	642	533
637	146	661	502
606	145	711	505
639	143	657	501
653	168	638	490
669	148	639	507
699	136	596	501
665	167	606	489
680	155	620	504
739	142	547	520
734	138	541	518
697	163	567	489
719	151	575	513
755	140	521	524
731	158	549	504
754	161	524	497
728	173	556	489
770	158	518	498
774	161	513	507
782	158	513	508
784	159	511	506
769	164	527	496
781	166	513	488
755	129	559	527
791	147	511	509
822	148	486	514
817	159	480	502
853	157	449	514
824	187	484	481
839	155	456	505
850	162	454	518
842	234	453	442
852	235	433	434
859	209	435	461
847	217	446	449
853	241	426	423
886	178	408	499
923	255	368	427
894	275	391	398
898	269	389	404
896	274	388	401
905	261	377	418
919	272	365	401
