334	461	94	60
334	462	95	56
337	465	93	55
339	466	93	54
340	464	94	54
341	463	91	55
343	463	91	57
344	460	91	58
344	464	90	58
343	462	95	58
347	464	93	55
347	462	92	56
346	462	93	58
349	467	89	53
348	463	92	56
350	461	91	58
346	466	96	55
350	461	92	59
352	464	90	57
352	461	95	60
355	463	92	57
352	463	94	60
351	463	96	57
355	465	95	59
356	462	94	58
358	464	94	58
356	462	97	59
357	462	99	62
357	463	100	58
360	463	98	57
359	461	100	60
359	462	102	58
361	462	101	59
361	462	102	61
359	464	104	58
363	463	100	60
361	461	102	61
364	463	100	61
365	462	100	59
364	460	101	62
365	463	104	59
366	463	101	60
366	465	102	57
366	462	106	60
367	462	106	61
371	462	100	62
372	461	102	59
373	460	104	61
373	460	108	60
375	462	102	62
378	459	98	62
377	459	101	61
378	463	105	59
374	462	109	60
376	461	107	60
378	462	108	61
379	461	109	64
381	459	106	62
380	463	108	64
383	462	105	59
383	464	108	59
384	461	106	62
383	461	112	63
386	462	112	63
386	458	111	64
384	460	117	62
387	461	111	60
392	464	112	58
390	463	114	62
395	459	106	64
394	459	107	62
394	460	113	64
393	459	112	64
394	461	116	60
394	460	113	64
396	461	116	61
400	459	113	64
396	461	117	62
399	462	114	63
398	460	120	64
402	460	114	64
404	462	113	63
402	460	114	67
403	457	120	67
407	461	116	64
406	458	115	66
409	459	119	64
407	463	114	61
411	461	114	65
408	459	120	65
411	461	115	64
415	461	112	64
415	458	117	69
416	459	113	65
418	459	114	67
418	460	117	68
419	456	117	65
419	459	119	65
419	460	119	66
421	459	122	68
422	456	121	70
422	458	122	69
425	462	120	64
421	462	126	68
425	460	120	64
423	458	128	66
428	459	122	64
428	458	124	65
426	460	124	65
427	459	129	68
429	461	127	66
430	459	128	66
428	458	132	65
432	458	128	67
430	459	129	67
433	457	136	70
433	458	139	68
431	458	148	67
434	458	142	70
438	457	136	69
439	455	140	71
438	460	142	70
436	458	143	68
437	459	146	66
441	458	142	69
