81	244	280	109
79	252	283	100
81	251	270	101
83	248	270	94
77	249	285	97
85	251	275	99
82	250	272	98
81	253	284	103
82	251	276	98
83	246	272	102
81	247	274	105
78	253	279	100
75	255	286	104
77	257	282	104
80	256	269	106
71	265	288	102
74	267	283	109
75	266	278	106
75	263	279	109
79	266	274	99
85	273	271	99
88	272	283	106
86	270	282	100
92	269	274	100
95	280	275	97
96	273	282	101
99	279	283	96
97	276	291	104
108	275	272	107
104	278	281	101
108	277	278	107
107	283	281	102
100	281	291	100
105	283	301	102
104	280	294	102
107	284	296	109
105	277	294	107
111	277	274	107
108	282	286	104
110	283	278	105
109	287	278	106
111	281	273	101
111	284	285	103
112	280	283	102
110	277	288	105
109	280	270	108
103	274	266	114
106	280	264	104
105	282	261	99
115	286	247	97
120	287	241	98
126	280	249	103
122	283	255	102
130	286	253	104
138	290	237	94
138	287	245	99
142	283	245	102
145	288	237	100
