395	326	188	105
390	326	184	109
380	333	189	106
402	329	164	93
417	331	137	97
418	336	139	95
420	330	148	103
398	345	158	91
601	346	172	85
598	351	177	80
396	338	184	96
370	336	199	99
591	351	216	81
591	351	216	81
359	342	233	94
347	339	227	102
337	343	239	101
354	342	243	101
348	345	253	90
349	347	275	96
349	347	275	96
336	345	273	93
339	347	288	87
336	352	273	84
340	348	249	89
338	356	262	79
340	355	252	80
339	355	258	78
341	352	255	85
340	352	253	84
342	354	241	82
343	342	247	94
348	347	240	93
346	349	239	84
346	349	239	84
578	357	230	76
417	355	242	78
340	352	254	82
590	349	263	82
351	343	281	90
337	344	300	90
333	346	274	93
340	344	251	89
344	349	253	81
339	349	271	81
341	346	252	90
354	346	243	88
342	347	240	82
342	350	243	87
344	346	259	84
347	345	239	88
338	353	255	82
338	343	252	92
341	350	245	87
338	353	258	76
344	355	243	82
340	347	251	93
341	352	245	79
343	356	245	82
343	341	246	85
338	339	251	93
586	353	239	78
586	353	239	78
351	351	239	90
343	354	241	74
345	351	264	82
338	350	289	81
324	350	255	85
333	353	254	82
340	351	267	84
337	352	262	83
344	343	245	89
345	352	247	83
341	347	247	87
339	351	253	79
342	353	250	86
345	342	247	93
338	349	255	87
340	352	250	87
342	338	246	100
339	347	253	86
345	352	241	83
344	348	243	83
343	350	244	86
343	349	245	83
344	352	241	82
343	351	245	84
339	352	251	81
339	352	251	81
339	352	251	81
339	352	251	81
339	352	251	81
341	348	250	82
342	351	242	85
338	352	257	87
342	341	241	85
340	346	243	89
342	344	247	91
346	341	236	96
342	346	247	85
343	352	251	83
339	349	261	89
339	347	257	90
342	348	242	88
340	350	248	89
343	348	245	88
341	350	244	86
338	351	255	87
338	351	256	83
336	348	268	84
336	348	278	92
337	354	258	79
337	346	253	89
345	351	234	86
336	341	248	92
341	348	241	87
341	348	241	87
341	348	241	87
341	348	241	87
335	349	268	84
338	352	258	84
339	351	244	85
339	349	248	84
347	347	238	85
342	350	244	83
342	351	242	82
344	344	237	93
345	348	245	84
341	345	248	86
340	347	248	87
340	348	245	84
340	349	247	84
337	355	252	82
340	344	252	83
338	350	254	79
339	354	251	77
342	348	245	89
343	351	238	84
342	352	249	81
342	356	244	78
342	346	247	92
345	348	243	92
345	348	243	92
343	343	269	96
348	348	253	94
342	343	245	97
341	345	243	86
339	346	245	84
340	348	246	88
339	347	246	89
345	339	240	93
347	345	236	90
344	349	240	88
338	345	252	90
343	348	242	90
338	345	257	88
342	345	246	97
345	344	240	92
338	350	255	85
343	346	245	95
342	346	245	84
