988	349	87	79
992	357	76	69
993	360	79	66
994	357	77	68
991	358	78	67
993	358	77	67
992	361	77	66
992	359	78	70
994	361	77	68
995	362	75	68
992	362	78	67
991	362	75	68
993	363	76	69
991	363	78	68
993	365	76	68
993	366	77	67
989	364	80	70
992	363	77	71
993	365	76	70
990	364	82	72
993	364	76	70
992	366	78	70
990	367	80	70
989	368	79	69
989	367	79	71
991	368	78	72
989	367	81	72
992	370	79	68
990	369	81	72
989	369	81	72
990	371	80	71
992	370	80	73
990	368	79	73
992	370	80	73
992	373	76	70
990	373	81	72
989	374	83	72
987	373	82	73
989	374	81	73
990	374	81	74
988	376	83	72
989	375	79	72
989	375	84	74
988	377	82	74
986	375	84	75
986	378	86	75
986	381	79	72
986	377	83	76
988	380	80	73
987	380	80	76
987	382	82	74
987	381	82	74
986	383	80	73
986	382	81	75
986	384	78	74
986	380	84	78
984	382	82	77
982	384	85	76
985	384	85	76
984	385	80	74
985	385	81	75
984	385	83	76
984	386	82	76
983	387	82	77
984	386	82	77
984	385	83	81
980	387	83	77
981	386	83	79
982	387	82	78
982	393	82	75
982	388	81	80
979	390	84	79
979	388	86	81
981	391	84	82
980	392	85	80
980	392	83	81
979	393	84	79
980	393	83	79
978	392	84	81
977	392	85	80
976	393	87	81
980	395	82	79
979	397	84	77
978	396	88	80
977	396	86	80
980	396	85	80
978	396	84	78
977	397	87	81
974	397	88	81
976	397	86	81
977	397	89	84
975	394	88	84
977	397	86	84
977	401	83	79
975	399	87	82
975	398	85	84
976	400	87	81
976	400	84	81
976	403	83	80
974	402	85	81
975	404	86	80
972	404	87	82
973	402	86	83
973	404	86	82
972	404	85	83
973	406	83	83
974	407	86	83
970	408	87	82
971	406	88	84
972	407	88	83
973	408	86	83
971	409	88	85
972	410	90	84
971	409	89	84
969	410	93	87
969	410	87	87
968	411	89	86
968	413	90	84
967	413	90	85
968	412	89	85
967	412	91	86
966	413	92	85
966	413	92	88
966	414	89	85
967	414	90	84
967	414	86	86
964	413	91	88
963	414	94	88
964	413	92	90
964	412	90	91
963	409	93	94
962	412	96	92
962	412	92	91
963	412	94	93
962	411	94	95
961	412	95	95
962	414	93	94
962	414	91	95
961	413	91	96
961	414	94	97
959	413	96	99
961	413	95	100
959	413	97	99
957	415	101	97
958	413	97	101
959	413	98	101
958	413	94	100
956	412	97	103
956	415	95	101
958	411	96	104
959	412	96	101
959	416	96	96
959	414	94	99
958	413	99	100
956	413	93	101
958	415	94	99
954	412	99	104
954	413	100	103
956	413	99	104
954	413	98	103
956	415	102	100
954	415	98	100
954	415	99	100
952	415	100	102
954	416	99	103
953	419	99	98
954	419	102	101
953	416	102	102
949	419	100	97
950	419	103	100
954	419	101	99
947	422	105	95
949	417	106	101
950	421	105	100
951	420	102	99
950	422	101	96
945	420	109	99
948	422	108	96
946	421	108	98
945	421	105	97
947	420	104	97
947	423	101	96
944	423	106	98
945	424	104	98
943	426	104	96
944	425	101	100
938	424	109	101
942	426	104	99
940	427	107	100
940	424	105	103
938	428	107	100
933	425	113	102
935	426	112	101
937	429	107	99
930	428	110	100
932	429	106	99
935	427	101	102
934	428	106	104
927	430	111	101
928	430	109	101
930	427	105	102
925	430	109	105
927	428	107	108
926	429	103	107
926	430	109	106
923	432	107	107
924	430	105	109
921	437	107	103
921	434	108	107
925	434	102	106
920	437	110	108
923	435	107	111
919	437	107	113
921	440	103	108
921	439	106	108
921	441	110	112
917	439	111	119
919	442	106	116
919	446	107	111
916	444	110	117
915	447	108	115
910	447	114	115
912	450	113	114
914	447	118	120
914	449	109	119
916	455	109	113
911	451	118	123
909	451	114	124
912	452	117	125
914	452	112	123
913	459	110	118
914	455	113	122
912	457	116	122
912	465	112	114
912	462	116	121
908	466	115	118
908	467	116	116
907	459	117	129
907	458	118	130
902	463	119	130
902	471	121	127
903	474	115	130
904	480	118	125
905	481	121	121
