382	51	132	199
385	53	123	191
382	55	129	189
377	56	137	187
374	53	136	180
375	52	127	183
368	52	140	183
361	49	144	186
368	49	126	175
363	48	130	185
349	44	144	182
346	39	140	178
348	40	134	180
340	40	138	177
335	39	137	179
330	30	138	179
321	33	142	176
317	30	134	182
305	27	146	181
304	23	142	184
297	23	140	185
294	21	136	173
287	22	136	182
283	19	140	182
276	18	144	183
271	16	144	187
267	17	146	183
257	11	155	176
251	18	154	175
252	11	151	174
247	9	157	184
246	4	151	181
245	9	153	180
242	5	155	191
239	0	159	202
241	0	149	192
236	3	153	181
235	10	159	186
232	4	159	182
233	3	159	182
230	13	149	174
232	2	151	174
227	14	156	174
227	6	160	181
225	17	152	173
223	13	155	179
220	13	162	180
216	7	150	178
215	18	158	178
219	15	150	179
214	19	149	172
207	27	150	172
208	24	154	180
203	26	149	170
202	34	154	168
192	31	161	173
191	29	158	184
195	37	145	162
188	44	151	165
182	46	158	157
182	48	151	166
175	56	155	160
171	48	152	159
166	55	157	166
164	59	154	158
163	61	150	159
148	70	168	163
153	68	150	157
148	75	154	153
148	81	151	159
144	74	151	172
143	83	141	161
135	84	152	158
128	89	157	158
133	92	150	159
128	91	155	169
127	96	141	159
119	100	152	160
119	104	151	152
121	104	148	160
116	109	150	156
118	111	147	153
109	110	155	160
110	117	156	152
120	116	143	153
110	117	152	155
111	119	155	153
116	120	146	153
113	119	150	159
122	121	150	156
115	121	153	154
124	124	143	155
133	123	139	152
123	123	157	157
136	121	145	157
134	124	153	152
146	119	139	155
146	123	145	152
143	124	152	146
146	118	148	157
147	118	146	151
150	117	148	150
149	116	157	147
145	113	158	148
144	110	156	147
145	110	155	146
145	104	156	151
146	99	154	154
144	92	153	147
146	96	148	146
148	95	141	144
142	97	150	140
145	94	146	150
135	90	154	146
143	89	146	146
145	83	141	146
138	81	143	143
142	81	136	149
134	80	148	146
134	76	142	145
127	74	152	151
131	80	147	146
126	73	151	153
125	77	156	152
124	77	152	148
129	79	144	156
128	83	144	147
125	83	150	151
128	86	140	149
126	89	144	151
121	86	149	155
123	92	149	161
124	95	142	152
123	100	143	152
123	100	143	155
127	105	140	154
128	105	137	158
127	108	141	162
128	118	142	150
129	120	143	153
131	126	138	157
132	126	144	152
130	129	146	157
135	134	145	154
132	133	150	156
132	138	148	161
138	135	146	161
136	138	149	159
139	140	144	156
147	147	137	159
148	148	138	153
148	149	141	157
152	151	138	159
150	152	139	159
151	152	143	155
152	155	136	151
155	158	136	151
160	162	137	149
162	166	136	147
160	163	139	147
159	162	141	154
162	163	140	152
163	164	138	149
164	166	139	145
163	164	139	146
167	172	140	143
161	163	140	150
169	167	136	147
165	163	143	151
168	168	136	144
169	167	138	146
170	161	138	151
168	165	142	150
169	164	139	149
173	168	138	145
173	165	134	147
173	162	138	148
168	156	142	155
174	159	140	153
173	159	136	150
172	163	137	149
171	159	140	155
171	151	138	158
173	160	140	155
171	151	141	160
173	155	135	157
170	157	137	153
171	159	140	153
169	153	141	155
171	161	137	147
169	155	138	157
171	157	141	155
164	152	142	158
169	155	139	154
167	159	137	150
165	154	136	151
161	149	140	155
164	155	137	150
160	152	138	156
159	150	133	155
157	151	133	152
155	146	132	154
151	146	133	158
149	147	137	155
147	144	134	155
146	142	136	155
141	141	136	152
139	139	135	155
138	139	133	156
135	137	134	155
132	136	138	163
131	133	137	159
126	132	136	156
123	131	138	157
126	127	132	159
122	127	132	156
121	126	133	161
120	123	133	156
118	123	137	160
122	119	134	160
123	116	130	164
116	120	136	161
116	116	135	162
114	113	135	168
117	113	134	163
112	115	132	164
114	112	130	157
108	111	133	162
104	115	139	156
108	110	133	155
108	112	132	159
106	106	136	162
108	107	132	159
105	106	134	158
