1032	513	151	129
1034	527	145	104
1027	527	145	97
1028	497	141	99
1025	480	139	103
1023	438	140	121
1022	444	145	114
1016	446	143	113
1014	442	147	111
1016	430	150	113
1018	427	148	108
1020	423	147	97
1020	416	147	99
1023	406	145	96
1029	395	141	98
1027	386	139	107
1028	378	143	106
1026	368	144	102
1025	363	147	88
1029	355	140	96
1029	345	143	97
1030	338	142	90
1028	328	145	94
1027	323	147	89
1026	316	149	93
1030	309	144	96
1027	302	145	110
1029	295	141	110
1025	291	146	103
1023	288	145	110
1025	284	146	100
1022	281	147	102
1024	278	143	101
1027	276	141	99
1023	272	141	104
1024	272	142	112
1024	276	143	106
1023	279	145	108
1025	285	146	91
1031	292	145	82
1031	295	151	91
1028	286	154	108
1036	290	146	112
1037	295	151	105
1036	304	155	115
1039	315	152	119
1045	334	147	122
1047	356	141	119
1047	361	148	112
1047	357	150	118
1051	356	145	113
1058	369	146	116
1058	384	148	103
1061	387	143	110
1065	409	142	101
1066	413	143	89
1069	381	140	96
1068	366	149	99
1071	360	148	107
1080	353	144	102
1081	343	145	105
1086	341	146	108
1091	330	144	102
1094	312	147	110
1099	303	148	113
1106	291	144	121
1108	274	150	105
1115	288	146	101
1122	300	143	113
1123	303	152	112
1130	315	149	112
1137	332	146	110
1139	334	151	104
1144	332	149	104
1151	333	149	97
1155	334	148	96
1158	347	144	94
1157	352	148	106
1161	359	149	97
1166	363	142	97
1165	366	148	102
1167	367	147	90
1171	370	146	94
1171	365	147	102
1178	365	144	106
1181	367	144	110
1181	365	147	112
1184	367	148	119
1180	367	156	105
1186	368	155	102
1191	366	151	105
1194	367	146	94
1194	364	150	96
1197	358	151	106
1200	357	145	101
1198	358	146	95
1201	357	145	95
1197	355	146	99
1200	351	143	98
1192	349	148	98
1186	346	149	101
1181	346	148	97
1178	344	145	97
1181	343	144	92
1169	341	149	101
1168	341	148	95
1163	339	148	105
1162	340	147	102
1151	343	150	94
1145	337	148	105
1142	338	146	98
1131	337	154	110
1127	335	151	108
1130	333	144	101
1124	330	147	102
1123	325	146	106
1117	321	146	116
1114	321	148	102
1111	316	150	97
1109	311	153	96
1109	305	148	102
1108	304	148	96
1108	300	140	99
1104	293	147	104
1100	284	148	104
1097	282	147	103
1092	278	152	94
1085	274	147	100
1082	273	149	98
1073	270	149	96
1066	268	153	98
1064	264	152	114
1052	266	148	100
1044	265	147	101
1037	266	146	107
1031	267	150	100
1023	267	150	107
1018	264	147	101
1014	264	142	100
1012	260	145	108
1004	258	153	116
1005	253	145	122
1003	256	146	111
1004	255	145	107
1003	254	146	99
1000	250	148	101
997	247	153	109
994	242	152	104
999	238	146	107
998	235	148	110
998	235	146	110
997	231	154	102
995	226	153	103
1000	223	148	100
998	220	149	105
996	217	154	111
1001	215	147	106
1003	214	147	105
1005	210	148	110
1008	209	148	104
1009	206	150	108
1010	203	148	114
1011	201	152	110
1013	202	147	101
1010	199	152	101
1011	196	149	107
1013	197	151	108
1016	195	149	112
1014	196	149	106
1014	198	149	105
1016	201	149	98
1009	201	150	105
1014	200	151	106
1016	202	155	110
1022	200	145	108
1016	201	155	104
1018	203	149	108
1022	204	150	108
1021	204	150	117
1021	210	149	115
1023	217	152	103
1020	220	151	100
1021	222	150	98
1018	229	148	98
1017	236	150	99
1021	238	143	95
1017	242	142	103
1016	249	149	104
1017	254	150	102
1010	261	153	92
1014	266	153	92
1020	270	146	100
1016	272	149	100
1017	272	152	112
1017	274	154	110
1023	275	152	106
1028	275	149	109
1031	273	145	114
1029	274	153	100
1031	271	152	104
1038	267	146	104
1036	263	150	102
1031	265	154	91
1033	261	150	99
1037	255	146	103
1039	251	147	92
1037	247	148	93
1038	238	149	107
1041	234	150	106
1038	229	158	109
1040	222	151	118
1035	217	153	120
1032	212	153	100
1033	207	150	111
1031	205	148	108
1025	205	148	99
1020	203	152	97
1012	201	152	100
1013	197	150	109
1010	191	148	120
1000	191	156	112
1000	189	152	98
993	187	151	109
992	186	150	114
988	186	150	106
986	182	146	106
983	184	148	108
984	183	147	96
979	181	148	109
977	185	151	98
980	182	148	101
980	182	146	107
978	185	145	107
977	187	151	101
980	189	153	102
979	193	147	91
983	189	148	103
983	192	154	104
985	191	153	112
988	192	153	111
991	199	154	103
990	203	156	90
990	211	154	100
996	209	150	109
998	212	155	115
1005	214	152	111
1009	218	152	103
1013	217	155	104
1020	216	156	118
1022	213	163	114
1035	212	155	111
1045	203	152	113
1050	202	151	107
1057	193	152	106
1064	191	158	107
1072	186	153	109
1078	174	153	117
1079	168	159	109
1080	164	158	97
1086	157	152	98
1095	149	154	111
1095	145	158	109
1100	137	154	105
1104	131	156	104
1107	122	156	110
1120	115	152	118
1116	109	160	114
1117	106	161	97
1121	98	157	103
1125	95	159	105
1131	91	151	106
1131	90	154	106
1128	88	154	113
1131	90	159	114
1130	87	155	125
1131	92	153	119
1130	94	162	108
1126	93	155	111
1126	98	153	109
1121	113	155	102
1123	157	147	114
