550	181	78	73
553	188	73	64
555	190	69	64
555	190	68	64
556	187	69	65
551	188	73	67
553	188	71	68
553	188	69	65
550	188	73	65
552	189	71	66
547	189	75	66
551	189	72	67
552	188	73	68
548	189	72	67
549	192	72	65
549	191	74	68
549	188	73	69
545	189	75	69
548	189	73	70
545	191	75	69
543	190	75	67
542	190	77	70
542	190	76	70
542	190	76	71
537	190	80	73
541	191	76	70
538	193	77	70
538	191	78	72
537	192	78	72
538	190	76	71
534	189	78	73
537	190	77	75
534	188	77	76
532	189	81	78
534	192	79	74
529	192	81	73
531	191	78	74
532	190	80	79
530	190	80	77
531	193	80	76
525	190	85	81
527	192	83	79
530	192	81	79
527	192	82	79
527	194	81	78
525	194	86	79
526	195	85	78
526	192	82	83
523	193	86	83
524	195	86	79
521	194	88	84
524	196	83	80
521	195	87	82
519	195	88	83
519	195	87	83
519	193	86	85
520	193	87	84
517	197	90	83
518	196	89	84
515	197	90	85
515	196	89	86
515	198	88	82
516	198	89	84
515	200	91	84
511	199	91	85
512	200	91	86
513	200	95	88
509	201	93	90
511	202	94	86
508	203	96	88
512	202	91	91
507	202	94	89
508	203	94	88
507	205	95	85
507	209	96	85
503	206	98	90
503	207	96	89
501	206	100	90
504	206	96	90
504	209	93	92
500	206	99	95
500	210	99	92
497	209	100	92
499	211	98	92
498	212	99	92
497	212	99	91
496	212	102	93
497	212	100	94
493	214	103	93
497	209	97	97
495	215	99	96
493	213	102	96
494	216	100	95
492	217	101	100
491	217	103	98
492	216	102	100
489	217	103	101
488	223	104	97
485	222	107	97
488	223	106	99
483	223	108	100
487	217	107	105
483	222	111	104
483	223	110	104
481	222	110	104
483	226	109	104
482	227	108	103
483	231	110	99
479	232	113	101
479	228	110	106
481	230	111	103
478	232	111	106
481	232	112	106
476	232	117	107
471	234	119	107
473	232	120	109
476	235	113	105
474	236	116	109
476	238	112	110
476	239	115	108
474	237	115	110
474	240	115	109
470	242	117	108
473	242	116	111
470	244	118	112
468	246	119	111
469	245	119	116
469	246	117	114
466	247	123	118
469	248	118	118
465	250	121	117
465	252	123	113
462	251	123	117
463	250	121	120
466	248	123	121
456	253	125	117
462	251	124	122
461	253	122	124
459	253	126	123
462	260	122	119
461	260	124	120
458	262	126	122
458	262	127	121
454	261	136	123
453	263	134	127
451	264	133	126
456	267	131	125
454	266	128	130
457	267	127	130
452	272	133	130
449	272	133	130
452	269	133	132
452	275	130	129
