892	247	315	134
889	260	318	120
905	260	298	119
904	263	297	115
903	265	300	115
898	268	311	113
896	268	317	116
899	266	324	120
900	266	320	121
907	269	313	119
903	270	327	119
902	266	325	121
907	268	316	121
898	274	329	112
907	276	312	111
909	276	315	113
902	273	333	116
905	275	318	115
901	274	328	115
891	275	348	116
880	274	353	119
884	275	348	120
886	279	333	114
891	283	330	110
874	281	356	115
873	282	346	114
867	277	350	118
859	274	350	120
857	277	351	126
844	276	371	121
844	281	369	125
841	284	366	118
837	293	359	104
840	285	359	113
823	286	362	117
832	283	362	114
826	286	349	112
821	284	352	115
804	282	366	118
802	285	366	116
780	285	391	119
797	289	370	122
809	287	352	117
786	294	369	109
787	295	364	105
781	291	364	109
775	293	370	110
774	294	363	105
762	292	380	108
758	298	380	107
763	293	365	112
759	297	364	109
750	290	366	113
746	291	377	116
739	295	383	110
748	298	364	107
741	297	365	109
741	296	362	111
730	296	373	110
727	296	379	112
737	292	359	112
734	291	361	114
735	289	357	111
735	294	347	110
737	293	342	108
726	294	353	114
733	304	349	106
721	297	359	108
715	301	356	103
739	296	327	108
724	297	336	110
725	297	335	109
715	295	338	110
726	298	318	109
731	299	305	105
722	298	308	106
728	296	297	111
727	297	299	110
690	296	336	106
686	298	343	111
676	300	338	107
680	295	333	110
682	296	323	113
674	298	335	110
680	298	325	105
