1132	425	147	283
1142	454	137	255
1131	473	149	228
1139	457	144	240
1137	461	150	242
1141	452	144	253
1137	464	148	241
1134	460	150	244
1133	453	147	250
1127	444	151	260
1108	448	171	255
1111	470	167	232
1102	461	170	247
1114	466	160	244
1128	461	146	239
1117	454	161	258
1116	453	156	260
1112	445	160	261
1120	430	158	274
1128	421	152	291
1127	430	158	277
1107	428	171	285
1093	431	188	278
1092	420	184	288
1065	426	205	275
1050	416	222	281
1055	423	215	280
1055	403	221	296
1054	402	224	304
1072	421	208	283
1057	407	222	300
1040	423	234	269
1044	425	223	271
1056	425	214	274
1041	416	233	285
1040	398	238	313
1033	422	248	282
1013	424	264	279
1015	399	260	302
1002	411	273	291
1009	412	263	287
1007	402	262	284
1025	419	248	292
1022	402	258	299
1003	379	277	313
987	401	297	287
985	395	299	298
1000	396	280	288
1020	409	258	282
1005	394	272	289
1007	387	270	303
1014	357	263	332
1006	341	269	332
1007	354	266	332
1013	361	258	316
1001	349	278	352
978	328	298	353
988	331	288	350
999	330	275	365
985	349	294	337
991	343	285	347
983	336	296	347
973	336	306	345
976	339	300	346
969	344	304	345
989	352	291	324
996	368	280	317
1005	355	270	317
1009	390	266	285
999	354	272	318
1005	382	271	290
1019	379	253	298
1010	370	265	302
1028	383	249	291
997	373	281	292
1024	374	258	297
1006	373	270	305
999	354	278	313
1021	353	257	312
1016	374	265	289
1007	389	272	287
1026	364	240	312
1003	377	265	296
1005	372	269	307
1014	341	253	331
995	332	278	327
1003	352	272	312
997	352	280	313
998	358	278	306
995	351	280	311
1016	338	258	327
1008	343	267	314
1015	313	263	345
1026	329	255	327
1021	317	250	332
1044	343	234	320
1023	321	254	338
1037	310	237	349
1001	322	268	332
999	307	271	352
1024	292	257	366
998	316	270	358
1009	334	256	318
995	334	281	320
980	324	289	320
986	317	288	338
985	290	286	362
978	296	297	352
970	276	308	369
952	288	331	366
927	285	350	368
923	273	354	372
913	281	360	349
869	285	408	363
875	291	407	342
861	281	423	357
848	294	436	337
839	283	447	370
850	269	435	340
814	250	482	391
823	288	458	350
787	280	499	357
772	275	508	353
794	262	491	371
790	274	488	342
796	273	489	361
812	259	464	363
752	277	521	345
756	288	523	337
757	263	520	366
796	272	480	348
818	257	460	349
810	247	473	390
800	246	481	366
